U_m_per_s,sigma_1_per_s,omega_1_rad_per_s,zeta_1,sigma_2_per_s,omega_2_rad_per_s,zeta_2
7.294789579158317,-0.5678774839219343,19.5121390603035,0.029091486576796183,-1.0181304690815955,50.38804888695238,0.020201669186596154
7.4188376753507015,-0.5747544410381078,19.514254376285628,0.029440290021486615,-1.0267941865041426,50.38133937792186,0.020376215075631064
7.5428857715430855,-0.5816518419602588,19.51640453744429,0.02979000008990449,-1.0354672135297394,50.374514652176366,0.020551037271848305
7.66693386773547,-0.5885699761751799,19.51858946563276,0.030140629324176757,-1.0441497035618617,50.36757454583684,0.020726140174183203
7.790981963927855,-0.5955091311948153,19.520809083049624,0.03049219015101127,-1.0528418097900616,50.36051889207882,0.020901528186767833
7.91503006012024,-0.6024695925649295,19.52306331230587,0.030844694881825535,-1.0615436851857134,50.353347521121584,0.02107720571901143
8.039078156312625,-0.6094516438753276,19.52535207649162,0.031198155712951526,-1.0702554824977986,50.34606026021754,0.021253177185682395
8.163126252505009,-0.6164555667714187,19.52767529924337,0.031552584725904324,-1.0789773542486154,50.33865693364106,0.0214294470069901
8.287174348697395,-0.6234816409673414,19.530032904810472,0.03190799388772766,-1.0877094527295705,50.3311373626774,0.02160601960866921
8.411222444889779,-0.6305301442603449,19.532424818121825,0.03226439505139897,-1.0964519299968347,50.323501365610866,0.021782899422062733
8.535270541082165,-0.6376013525467448,19.534850964852367,0.032621799956310794,-1.1052049378671045,50.315748757713635,0.02196009088420789
8.659318637274549,-0.644695539839053,19.537311271489123,0.03298022022880819,-1.1139686279132848,50.3078793512333,0.02213759843792208
8.783366733466934,-0.6518129782846214,19.539805665397473,0.03333966738279831,-1.1227431514601336,50.29989295538075,0.022315426531888987
8.907414829659318,-0.6589539381855909,19.542334074886544,0.03370015282042316,-1.1315286595799394,50.29178937631799,0.022493579620746558
9.031462925851704,-0.6661186880200312,19.544896429274964,0.034061687832787346,-1.1403253030881837,50.2835684171453,0.02267206216517601
9.155511022044088,-0.6733074944645323,19.547492658955736,0.034424283600756216,-1.1491332325391252,50.275229877888094,0.022850878631990663
9.279559118236472,-0.6805206224179661,19.55012269546124,0.03478795119580797,-1.157952598221427,50.266773555484086,0.023030033494226592
9.403607214428858,-0.6877583350264769,19.552786471527618,0.03515270158094392,-1.1667835501537511,50.258199243769575,0.023209531231234322
9.527655310621242,-0.6950208937097864,19.55548392115881,0.03551854561166059,-1.1756262380802682,50.24950673346565,0.023389376328769983
9.651703406813628,-0.7023085581885895,19.55821497969028,0.03588549403697213,-1.1844808114662753,50.24069581216457,0.02356957327908989
9.775751503006012,-0.7096215865131685,19.560979583852365,0.03625355750048924,-1.1933474194936546,50.23176626431522,0.02375012658104359
9.899799599198397,-0.7169602350931519,19.563777671833044,0.03662274654155131,-1.2022262110564101,50.22271787120862,0.023931040740169742
10.023847695390781,-0.7243247587284094,19.566609183340393,0.03699307159641047,-1.2111173347561346,50.21355041096311,0.024112320268792117
10.147895791583165,-0.7317154106409685,19.569474059664657,0.03736454299946179,-1.2200209388974175,50.20426365850945,0.02429396968611574
10.271943887775551,-0.7391324425081198,19.572372243739668,0.03773717098452839,-1.2289371714833432,50.194857385575276,0.02447599351832657
10.395991983967935,-0.746576104496457,19.575303680203774,0.0381109656861881,-1.2378661802108022,50.185331360669466,0.024658396298688864
10.52004008016032,-0.7540466452970023,19.57826831546065,0.03848593714114845,-1.2468081124659705,50.1756853490662,0.024841182567647453
10.644088176352705,-0.7615443121612975,19.581266097739064,0.03886209528966541,-1.2557631153195263,50.1659191127887,0.025024356872926368
10.76813627254509,-0.7690693509384908,19.584296977152636,0.03923944997700531,-1.2647313355220327,50.156032410592914,0.025207923769632344
10.892184368737475,-0.7766220061133149,19.58736090575872,0.03961801095494619,-1.2737129194992365,50.14602499795009,0.025391887820358602
11.016232464929859,-0.7842025208450218,19.59045783761699,0.03999778788332043,-1.2827080133472766,50.13589662703015,0.025576253595288027
11.140280561122244,-0.7918111370072833,19.593587728847385,0.04037879033159977,-1.291716762827897,50.12564704668417,0.025761025672298408
11.264328657314628,-0.7994480952287208,19.596750537687583,0.040761027780505006,-1.3007393133636738,50.11527600242617,0.025946208637069878
11.388376753507014,-0.8071136349346055,19.599946224549996,0.04114450962366779,-1.3097758100331172,50.104783236415365,0.026131807083191266
11.512424849699398,-0.814807994389076,19.603174752077933,0.041529245169311765,-1.318826397565802,50.09416848743767,0.02631782561226899
11.636472945891784,-0.8225314107383697,19.60643608520184,0.04191524364197637,-1.3278912203374515,50.08343149088656,0.026504268834037063
